Username,Address,Rating,Comment
Michał,Lake of the Restored Sword,3,"Park pełen szczurów, a w brudnym jeziorze w kilku miejscach pływają martwe ryby. Nie ma się czym zachwycać... chociaż jest to jedno z niewielu miejsc w centrum gdzie można spokojnie pospacerować i usiąść na ławce."
Gaurav Agrawal,Lake of the Restored Sword,3,"Located at the heart i.e old part of Hanoi near old quarters.

In English it is known as lake of returned sword

It’s one of the most famous tourist spot for visitors and hangout spot for locals

The circumference of lake is paved for joggers.

At evening lot of crowd gather at square near lake to enjoy the serene atmosphere with local music bands /individuals playing music.

There are lot of vendors selling food to tourist

No ticket required to visit here.

There is a famous temple located at the islet in the lake reached via wooden bridge that lighted from evening.

The lake is habitat to giant turtles ,few bodies of turtles are preserved and displayed in the temple.

There is also a old tower at midst of lake.

A must visit place in Hanoi."
Camel Tsai,Lake of the Restored Sword,3,"還劍湖是越南首都河內市中心的一顆璀璨明珠，不僅是著名的地標與旅遊景點，更是河內市民日常休閒娛樂的重要場所被譽為「河內的心臟」。
還劍湖原名「綠水湖」其現名則源於一個膾炙人口的歷史傳說，充滿了神話色彩與民族精神：
神龜贈劍與索劍：相傳在15世紀初後黎朝的開國君主黎利（即黎太祖）在湖中得到一隻神龜所贈予的寶劍「順天劍」，黎利憑藉此劍擊敗了明朝的軍隊成功驅逐侵略者建立了後黎朝。
寶劍歸還：功成圓滿後，黎利一天在湖上泛舟時神龜浮出水面向他索回寶劍，黎利便將劍歸還給神龜神龜含著寶劍潛入湖底。
還劍湖之名：為紀念此事，湖泊自此更名為「還劍湖」意為「歸還寶劍之湖」，象徵著越南的獨立與堅韌精神。
還劍湖不僅是歷史古蹟更是河內市民生活的中心，湖畔是絕佳的休憩場所，許多當地人喜歡在此散步、運動、拍攝婚紗照。在週末和特定的夜晚，湖周邊街道會被規劃成行人徒步區熱鬧非凡，讓遊客可以更悠閒地感受河內的在地文化和氛圍。還劍湖以其動人的傳說、迷人的自然風光和豐富的歷史文化，成為造訪河內不可錯過的經典景點。"
usagi aka,Lake of the Restored Sword,3,"景色は素晴らしい　しかしこの池の周辺は盗難や詐欺の巣窟なので油断大敵
夜間でも、携帯電話、特にiPhone気をつけて下さい
カバン斬られますよ
現地人からも東南アジアで盗難に気をつけてと言われたけどほんとそれ。この池周辺は人が近付いて来たら警戒する位の方がよい
昼間も手提げ袋の靴修理人　ぼったくりです　財布だすと　財布ごと盗まれます（笑）"
shui Dr,Lake of the Restored Sword,3,"品尝尾气
欣赏人潮
感受车流
楹联很好"
Eva,Lake of the Restored Sword,3,Day time and night time is very different so you can come around sunset to see the two sides of its beauty. It’s good for after meal walking as there are plenty of space for walking and seats for resting.
traces of life,Lake of the Restored Sword,3,"2025.4.28~29~베트남의 기념일기간이라 관광객비롯.자국민들이 유난히 많은 요즘이다
낮보다 밤야경추천드려요

현지인커플들의 데이트장소라고 합니다
볼것없지만 잔잔한 호수에 레드다리가 포인트"
Jesús,Lake of the Restored Sword,3,Es uno de los puntos más turísticos de Hà Nội. Su color verdoso no es por una contaminación generada como tal sino por las algas que viven su lecho que le dan ese color tan característico. El lago posee una pequeña isla con la Torre de la …
Cánh,Lake of the Restored Sword,3,"水質はアレですが、みんなの憩いの場になっている湖です。体操、ジョギング、写真撮影など。
物売りのおじちゃんおばちゃんも来ますが、そこまでしつこくはしません。話しかけてくるくらい。"
popefu,Lake of the Restored Sword,3,"ハノイの街の真ん中にある湖です。
とはいえ、かなり汚いです。

都会のオアシス的な感じで、
地元の女性の皆さまが、
朝からダンスしたりしてました。

ランニングしていたり、
筋トレしていたり、
犬の散歩、おしゃべりなど、
公園のような位置づけなのだと思います。

観光客も多く、たくさんの人がこの湖の周りを散歩しています。

時々、フルーツ販売のおばちゃんや、
自転車やバイタクシーのの人が声をかけてきますが、さほどしつこくないので、
安心して歩くことができます。"
Blythe Traveller,Lake of the Restored Sword,3,วิวเปิดโล่ง ตอนเช้ามีคนมาออกกำลังกาย เดินเล่น เป็นบรรยากาศที่ผ่อนคลายในตอนเช้า เสียอย่างเดียวทะเลสาบมีกลิ่นเหม็น และมีปลาลอยตายเป็นจุดๆ คิดว่าคุณภาพน้ำไม่ดี ควรจัดการอะไรสักอย่าง ก่อนที่ทะเลสาบแห่งนี้จะกลายเป็นทะเลสาบน้ำเน่า
David Kuo,Lake of the Restored Sword,3,"Ticket cost vnd 50,000
Totally worth it

Just take a walk along the lake is enough"
김영현,Lake of the Restored Sword,3,"죽어서 둥둥 떠다니는 물고기를 보고 경악을 금치못했는데, 더 충격은 음식물 쓰레기를 그냥 버림.  식당을 운영하시는지 엄청난 음식물을 호수에 버리는걸 보고 더 큰 충격"
lostinyesterday,Lake of the Restored Sword,3,"노을이 이쁜 호수
근데 경치 구경 말고는 할 게 없음"
K K (モンちゃん),Lake of the Restored Sword,3,"旧市街から来る湖には　沢山の物売りが声を掛けてきます
一応　湖の歩道には公衆トイレがあります
旧市街方面の逆　UNIQLO側は売り子も少なく観光客も少ないので　木陰の椅子で休みやすいし湖なので多少は涼しいです"
Marie Cindy,Lake of the Restored Sword,3,"If you’re heading to Old Quarter area - make sure to pass by this place. I mean, it’s great to see this place and take some photos and that’s pretty much it. Perhaps you want to read the story behind it might be more interesting while having a walk. Otherwise, just have a walk and snap photos."
tii,Lake of the Restored Sword,3,"平日18:00前くらいに到着。とても綺麗😍
集団で民謡を踊ってる人や散歩をしてる人がいました。
とても綺麗でした。奥の方に抜けるとハイブランドがたくさんありました。
買い物をして20：00時頃また通りましたがタバコを吸っていると、タバコを吸っているホームレスに金くれと言われました。
タバコが吸えるのに金をたかるなんて正直死ねと思いました。
すると、若いベトナム人の男の子が追い払ってくれました。観光名所も教えてくれて化粧品をオーナーさんに届けた帰りと言っていました。
1人の場合、夜は立ち止まらずです。"
Kay B.,Lake of the Restored Sword,3,Nice place for sightseeing and photography. There are several vendors walking around with food. I believe there’s a few to get on the bridge
Philbert Lee,Lake of the Restored Sword,3,"The lake itself was a bit dirty and muddy and the temple in the middle was pretty beautiful, however I did go on a day which the weather wasn't the best and hope to see it again in a better day"
김혁,Lake of the Restored Sword,3,엄청 큰 호수입니다
Mark Ong,Lake of the Restored Sword,3,"A tranquil body of water with beautiful arch bridge at one end. The landmark of old quarters. Lush trees grow around it's shore and man-made garden decorate it's sides. All businesses surround the lake, with all the blustering of traffic and days goes by. The clash of the street peddlers, local and tourists fuse into a mass of human traffic, surrounding it's shore. Moving bi-directional is the human flow against the contrast of single flow traffic. Of all activities going on nearby, stay blind to the masses are the dead fish and rubbish wash ashore, result of pollution by the masses.  Suddenly when weekend happens, no vehicles are seen on the street , the road is close and the locals flock in . Children having fun. Youth gathering in masses. Local and foreigner gather for a game of shutter cock. Music plays , carnival mood in the air . November skies when chilly wind blows, a stroll around the lake, it's seems the best choice."
Jeremy Shon,Lake of the Restored Sword,3,호안끼엠 호수를 중심으로 북쪽과 서쪽에 다운타운가가 형성 서울의 석촌호수 하나크기와 비슷또는 살짝 큰듯 하고 두개 크기보다 작습니다. 중간 중간에 간이 카페가 있고 호수 북쪽과 서쪽 주변에 많은 카페와 식당이 있습니다. 수상공연극장도 있습니다. 이곳 주변에 숙소를 잡고 산책하기 좋습니다
jcedlh,Lake of the Restored Sword,3,"Este es uno de los pequeños lagos interiores de Hanoi. Un lago de agua dulce conocido por la Torre de la tortuga, que sobresale del agua en mitad del lago. Bonitas vistas al atardecer, cuando se encienden las luces de la ciudad."
kazuhiro kawahara,Lake of the Restored Sword,3,"ハノイに住んで５年。最初にハノイを観光案内していただいたところが、ホアンキエム湖周辺でした。それ以来、何度もホアンキエム湖に行きました。
夕方、夜、ライトアップされた亀の塔やホアンキエム湖畔はとてもきれいです。"
IWa Mus,Lake of the Restored Sword,3,"Hoan Kiem Lake is a good place for the people of Hanoi to relax. Here the visitors can do social activities in groups or individual and exercise according to their wishes. Around this place are many culinary tourism stalls with a variety of Vietnamese cuisine. French colonial cultural heritage is still felt with typical French snacks around the streets of Hanoi.

Near the northern shore of the lake lies Jade Island on which the Temple of the Jade Mountain (Ngoc Son Temple) stands. The temple was erected in the 18th century. It honors the 13th-century military leader Tran Hung Dao who distinguished himself in defeating the Mongol invasions of Vietnam thrice; the classic scholar Van Xuong; and Nguyen Van Sieu, a famous writer and official who undertook repairs of temple in 1864. Jade Island is connected to the shore by the wooden Thê Húc Bridge, painted vermillion red. The bridge's name is poetically translated as ""Perch of the Morning Sunlight"".

Across the northeast lies the water puppet theater, which exhibits Vietnamese traditions in running their lives. This theater has around 500 seats, shows starting at 15.30 for 5 times a day with vnd 150000 / person and is always full."
Ji-hoon Lee,Lake of the Restored Sword,3,"저녁에 선선한 바람이 불어서 더위를 달래주는 장소에요.
사람들 정말 많고 관광객, 현지사람 구분없이 많네요."
JINWOO HA,Lake of the Restored Sword,3,하노이를 오면 꼭 보게 되는데 괜찮아요. 교통도 좋고요
Сунимит Джирасук,Lake of the Restored Sword,3,"หากมาเดินเล่น ควรเดินให้รอบ ช่วงกลางวัน และกลางคืน จะคนละอารมณ์
อากาศดีทั้งกลางวันกลางคืน"
garrett auyong,Lake of the Restored Sword,3,Nice and beautiful the Lake in Hanoi Vietnam
FREAD TOM,Lake of the Restored Sword,3,"2021年から現在もコロナの影響で
ここホアンキエム湖周辺大分活気がなくなっている
周辺のお店が大分つぶれている。
ハノイの有名観光地なのに寂しい現状だ。。。"
MOHAMMED ALOBIDAN,Lake of the Restored Sword,3,بحيرة جميلة .. تتميز بوجود ممشى بمحاذاتها وحديقة كبيرة ومعبد بجوارها
김시욱,Lake of the Restored Sword,3,대검 반납하러온 거북이가 전시된 작은 유료화사원
charmmy kat,Lake of the Restored Sword,3,A short walk from the Old Quarter where we stayed. Reading about the lake we're told it's where people go to escape the heat. It doesn't do a whole lot but the shade of the trees is nice. Lots of old ladies waving things in your face to try and make a sale and the lake could do with a clean. Lots of rubbish floating in it.
Christabel Pereira,Lake of the Restored Sword,3,"A beautiful lake, but like all Asian countries....very crowded area!"
Seiji Yamamoto,Lake of the Restored Sword,3,"ハノイ市民の憩いの場、ホアンキエム湖
ハノイの中心部にある、南北に長いホアンキエム湖。ベトナム語で「還剣湖」という意味だそうで、伝説に由来していると聞き、なんだか神秘的な雰囲気を感じました。

🐢 神秘的な伝説と亀の塔
湖の真ん中には、八角形の**「亀の塔」**が建っていて、夜になるとライトアップされて幻想的な美しさでした。

「人だかりができている時は、伝説の大きな亀が顔を出しているかもしれない」と聞いて、思わず何度も湖面を眺めてしまいました。その亀を見ると幸運が訪れるそうです。

⛩️ 玉山祠と赤い橋
湖の北側にある小さな島には、玉山祠という美しい祠がありました。対岸とは赤い橋で結ばれていて、とても絵になる光景です。

✨ ハノイの日常を感じる
早朝にはジョギングをする人、夕暮れにはデートを楽しむカップルなど、時間帯によって様々なハノイ市民の日常を感じることができました。

湖の周りを散策するのは無料ですが、玉山祠に入るには、大人2万ドン（15歳以下の子供は無料）かかります。ハノイの中心で、ゆっくりと流れる時間を楽しむには最高の場所です。"
М Б,Lake of the Restored Sword,3,"Просто храм, просто озеро. Ничего не зацепило"
Chuck W,Lake of the Restored Sword,3,It's dirty when it rains and I see 3 rats within 500m while jogging.
Pei-Li Chiang,Lake of the Restored Sword,3,湖中塔樓雖不能近觀 遠觀也很有味道
kenji Takayama,Lake of the Restored Sword,3,旧市街が近い為、観光客多い
deepika panwar,Lake of the Restored Sword,3,It was very crowded. I think it's due to the weekend. One can spend time there and have good photos.
CCS,Lake of the Restored Sword,3,"Another example of the nationalistic fervor and ingenuity of the North Vietnamese people.

They had meticulously restoree the historical site to dove tail into the legendary heroics of their Northern Kingdom that spanned a thousand years.

A masterpiece in cultural tourism that only an ancient city can marry legends with nationalism.

On weekends, the entire area was pedestrianised where the young of Hanoi will gather. Every weekend there will be V-pop concerts, roadside performances, and food vendors hawking Vietnamese delicacies.

A very visible presence of the police was noted. But the exuberant youths were most orderly.

Yah. The lake on weekend evenings is a must for all visitors. Just people watch while sampling local vendor's street foods."
James Byeon,Lake of the Restored Sword,3,입장료 지불하고 들어갔지만 너무 허무함. 이게 뭐하는 건지. 그냥 밖에서만 바라봐도 무리가 아님.
정민교,Lake of the Restored Sword,3,근처에 숙소가 있다면 야경을 볼겸 방문해보는 것도 좋습니다. 강아지들도 많고 주변 아이스크림 가격이 싸고 맛있네요. 야시장과 맥주거리와 가깝고 분위기도 좋습니다만 호수 물이 상당히 더럽고 살짝 냄새가 났습니다.
Raed Maghrabi,Lake of the Restored Sword,3,البحيرة جميله والمنظر عادي
Ivy Lie,Lake of the Restored Sword,3,"Sunday morning, car cannot pass, family day for the local to roam around. Very crowded"
Minaka Cherian,Lake of the Restored Sword,3,Enjoyed our stroll along the lake
YoungHyun Kim,Lake of the Restored Sword,3,"여행객들이 모이는 장소. 여길 중심으로 레스토랑 이든 맛집이든 호텔이든 여행사든 있는 경우가 많다 다만 매연, 소음, 삐끼, 소매치기, 동네한량들 때문에 그다지 낭만적인 장소는 아니다"
C,Lake of the Restored Sword,3,"The lake itself has nothing to see. The water quality looks messy. However, there are many hotels and cafe restaurants around the lake, so you can visit here and there while walking around the lake."
Jek Valle,Lake of the Restored Sword,3,This rating is for summer time! I do not recommend during summer. Its very hot and dry. Then rain will pour so hard and then dry again. not good to visit during June to July. Please visit during december and janunary. But dont get me wrong the place is beautiful
